,RowID,Model,Question,Answer,Question_category,Question_sub_category,Caption Notes,annotator,video_path,Prompt
2110,109.0,Sora,"In the video, do the table and the floor maintain a steady position relative to each other, preserving the physical attribute of gravity?",Yes,,,,.,./new_video_folders/Sora/1C58r8oRhTCxAKzf6IdhJlc0ZivhCY_vT.mp4,"A dog is sitting on a table, and a cat is under the table."
2111,109.0,Veo2,Does the video show any other animals or objects that contradict the described setting of only a dog on the table and a cat under the table?,No,,,,.,./new_video_folders/Veo2/1OJpqRkm5XsHyoegv-H7tBiTTx_SFKeGT.mp4,"A dog is sitting on a table, and a cat is under the table."
2112,109.0,Sora,Does the video show any other animals or objects that contradict the described setting of only a dog on the table and a cat under the table?,No,,,,.,./new_video_folders/Sora/1C58r8oRhTCxAKzf6IdhJlc0ZivhCY_vT.mp4,"A dog is sitting on a table, and a cat is under the table."
2113,109.0,Veo2,"Do the movements of the dog and cat adhere to normal behavior expected of real animals, without any physically impossible actions?",Yes,,,,.,./new_video_folders/Veo2/1OJpqRkm5XsHyoegv-H7tBiTTx_SFKeGT.mp4,"A dog is sitting on a table, and a cat is under the table."
2114,109.0,Sora,"Do the movements of the dog and cat adhere to normal behavior expected of real animals, without any physically impossible actions?",Yes,,,,.,./new_video_folders/Sora/1C58r8oRhTCxAKzf6IdhJlc0ZivhCY_vT.mp4,"A dog is sitting on a table, and a cat is under the table."
2115,109.0,Veo2,Does the perspective or angle of the camera change suddenly or does it shift smoothly if it changes?,It shifts smoothly,,,,.,./new_video_folders/Veo2/1OJpqRkm5XsHyoegv-H7tBiTTx_SFKeGT.mp4,"A dog is sitting on a table, and a cat is under the table."
2116,109.0,Sora,Does the perspective or angle of the camera change suddenly or does it shift smoothly if it changes?,It shifts smoothly,,,,.,./new_video_folders/Sora/1C58r8oRhTCxAKzf6IdhJlc0ZivhCY_vT.mp4,"A dog is sitting on a table, and a cat is under the table."
2117,86.0,pixverse,Does the ball continue to spin throughout the video?,Yes,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2118,86.0,pixverse,Can we observe any object suddenly appearing or disappearing without explanation in the video?,No,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2119,86.0,pixverse,Does the ball defy gravity at any point in the video?,No,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2120,86.0,pixverse,Is the spinning motion of the ball smooth and consistent?,Yes,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2121,86.0,pixverse,Are there any abrupt changes in the camera angle or perspective during the video?,No,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2122,86.0,pixverse,Does the ball change size unnaturally during the video?,No,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2123,86.0,pixverse,Does the ball maintain its round shape throughout the video?,Yes,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2124,86.0,pixverse,Are there any other objects interacting with the ball in the video?,No,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2125,86.0,pixverse,Does the lighting or shadow on the ball change naturally according to the spinning motion?,Yes,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2126,86.0,pixverse,Is there an instance where the physical appearance of the spinning ball does not match the expected behavior of a real spinning ball?,No,,,,.,./new_video_folders/pixverse/1j5O-JsKUfy9a8uim3Ayu3-MXT4ZssrJV.mp4,A Spinning ball
2127,89.0,pixverse,Does the athlete in the video demonstrate impressive dribbling skills as mentioned in the prompt?,Yes,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2128,89.0,pixverse,What type of outfit is the basketball player wearing in the video?,A stylish sports outfit,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2129,89.0,pixverse,Is the crowd actively cheering for the basketball player in the scene?,Yes,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2130,89.0,pixverse,"During the slam dunk, does the ball spin in the air with a cinematic slow-motion effect as described?",Yes,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2131,89.0,pixverse,Are the actions of dribbling and slam dunking performed on an outdoor court?,Yes,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2132,89.0,pixverse,"Do the stadium lights remain consistently bright throughout the video, without any flickering or turning off?",Yes,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2133,89.0,pixverse,Does the video show the player maintain control of the basketball throughout his dribbling and dunking performances?,Yes,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2134,89.0,pixverse,Does the crowd's volume and excitement visibly increase when the player performs a slam dunk?,Yes,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2135,89.0,pixverse,"Are the background objects and people maintaining consistent positions and actions, demonstrating spatial-temporal consistency?",Yes,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2136,89.0,pixverse,"As the player jumps for a slam dunk, does he exhibit realistic motion governed by gravity?",Yes,,,,.,./new_video_folders/pixverse/1t9LJeDGs1PM1Aw3nZV4cWo9Cf6Ca62B9.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights."
2137,91.0,pixverse,Does the German Shepherd successfully catch the ball in the video?,"No, the German Shepherd misses the ball.",,,,.,./new_video_folders/pixverse/1tOlqWoArwMhi2qHDpBSLo3SF5kYqlMPq.mp4,a german shepherd jumps high to catch a ball but misses it
2138,91.0,pixverse,What is the German Shepherd trying to catch in the video?,A ball.,,,,.,./new_video_folders/pixverse/1tOlqWoArwMhi2qHDpBSLo3SF5kYqlMPq.mp4,a german shepherd jumps high to catch a ball but misses it
2139,91.0,pixverse,Does the ball change its size or shape throughout the video?,"No, the ball remains consistent in size and shape throughout the video.",,,,.,./new_video_folders/pixverse/1tOlqWoArwMhi2qHDpBSLo3SF5kYqlMPq.mp4,a german shepherd jumps high to catch a ball but misses it
2140,91.0,pixverse,Is there smooth movement of the German Shepherd as it jumps to catch the ball?,"Yes, the movement of the German Shepherd should be smooth as it jumps.",,,,.,./new_video_folders/pixverse/1tOlqWoArwMhi2qHDpBSLo3SF5kYqlMPq.mp4,a german shepherd jumps high to catch a ball but misses it
2141,91.0,pixverse,"Does the video display any inconsistent motion of the ball, like sudden stops or unnatural acceleration, that defies physics?","No, the motion of the ball should follow a natural trajectory consistent with gravity and should not have any unnatural movements.",,,,.,./new_video_folders/pixverse/1tOlqWoArwMhi2qHDpBSLo3SF5kYqlMPq.mp4,a german shepherd jumps high to catch a ball but misses it
2142,91.0,pixverse,How does the background in the video change as the German Shepherd jumps to catch the ball?,The background should remain stable with only minor changes due to the movement of the camera following the action.,,,,.,./new_video_folders/pixverse/1tOlqWoArwMhi2qHDpBSLo3SF5kYqlMPq.mp4,a german shepherd jumps high to catch a ball but misses it
2143,91.0,pixverse,"After missing the ball, does the German Shepherd's body show any unnatural distortion or sudden appearance changes?","No, the German Shepherd’s body should maintain natural proportions without any sudden distortions.",,,,.,./new_video_folders/pixverse/1tOlqWoArwMhi2qHDpBSLo3SF5kYqlMPq.mp4,a german shepherd jumps high to catch a ball but misses it
2144,91.0,pixverse,Is the height of the jump physically plausible for a German Shepherd?,"Yes, the height of the jump should be within a physically plausible range for a German Shepherd.",,,,.,./new_video_folders/pixverse/1tOlqWoArwMhi2qHDpBSLo3SF5kYqlMPq.mp4,a german shepherd jumps high to catch a ball but misses it
2145,91.0,pixverse,"During the time the ball is in the air, does it show any impossible physics like floating or not following a parabolic curve?","No, the ball should follow a parabolic path consistent with how objects behave under gravity.",,,,.,./new_video_folders/pixverse/1tOlqWoArwMhi2qHDpBSLo3SF5kYqlMPq.mp4,a german shepherd jumps high to catch a ball but misses it
2146,92.0,pixverse,What are the two objects released into the air in the video?,A feather and a heavy rock,,,,.,./new_video_folders/pixverse/1J-vm_NnGS6JpQF59KUDAf356-8nQAFxn.mp4,A feather and a heavy rock are released into the air and start to fall
2147,92.0,pixverse,Should the feather and the rock fall at the same rate in real-world conditions?,"No, the feather falls slower than the rock due to air resistance",,,,.,./new_video_folders/pixverse/1J-vm_NnGS6JpQF59KUDAf356-8nQAFxn.mp4,A feather and a heavy rock are released into the air and start to fall
